rental_id,branch,vehicle_type,rental_start,rental_end,rental_hours,price,feedback_score,maintenance_required
6034,Da Nang City,Car,2025-09-16,2025-09-18 00:00:00,48,672,5,0
6035,HCM District 1,Bike,2025-04-16,2025-04-16 10:00:00,10,150,3,1
6036,Hanoi Center,Electric Scooter,2025-09-23,2025-09-25 04:00:00,52,780,4,1
6037,Da Nang City,Electric Scooter,2025-01-22,2025-01-22 23:00:00,23,115,2,1
6038,HCM District 1,Car,2025-05-16,2025-05-17 00:00:00,24,264,1,0
6039,Hanoi Center,Bike,2025-03-01,2025-03-02 00:00:00,24,120,5,1
6040,Hanoi Center,Car,2025-02-06,2025-02-08 03:00:00,51,510,3,1
6041,Da Nang City,Electric Scooter,2025-02-23,2025-02-25 01:00:00,49,784,2,1
6042,Da Nang City,Electric Scooter,2025-10-04,2025-10-05 20:00:00,44,396,2,0
6043,HCM District 1,Bike,2025-03-29,2025-03-30 00:00:00,24,408,1,0
6044,HCM District 1,Car,2025-04-10,2025-04-10 08:00:00,8,152,3,0
6045,Hanoi Center,Bike,2025-08-25,2025-08-26 07:00:00,31,558,4,1
6046,HCM District 1,Car,2025-10-26,2025-10-26 09:00:00,9,54,1,0
6047,Da Nang City,Electric Scooter,2025-10-02,2025-10-02 17:00:00,17,187,4,1
6048,Hanoi Center,Car,2025-08-26,2025-08-28 11:00:00,59,649,1,0
6049,HCM District 1,Car,2025-01-04,2025-01-06 17:00:00,65,910,1,1
6050,Da Nang City,Electric Scooter,2025-10-09,2025-10-11 20:00:00,68,748,5,1
6051,Hanoi Center,Car,2025-04-23,2025-04-23 09:00:00,9,162,1,0
6052,Da Nang City,Car,2025-07-15,2025-07-17 03:00:00,51,816,5,1
6053,Da Nang City,Car,2025-06-01,2025-06-02 01:00:00,25,450,3,0
6054,Da Nang City,Car,2025-08-30,2025-08-31 21:00:00,45,900,2,0
6055,HCM District 1,Bike,2025-07-13,2025-07-13 23:00:00,23,414,1,0
6056,Da Nang City,Electric Scooter,2025-08-21,2025-08-22 16:00:00,40,440,4,0
6057,Da Nang City,Bike,2025-07-09,2025-07-09 17:00:00,17,289,1,1
6058,Hanoi Center,Car,2025-10-15,2025-10-17 03:00:00,51,612,5,1
6059,Hanoi Center,Car,2025-03-09,2025-03-11 20:00:00,68,884,2,0
6060,Hanoi Center,Bike,2025-10-17,2025-10-17 19:00:00,19,361,3,1
6061,Da Nang City,Car,2025-03-23,2025-03-23 16:00:00,16,112,4,1
6062,Hanoi Center,Car,2025-06-15,2025-06-16 02:00:00,26,338,5,0
6063,Da Nang City,Car,2025-02-27,2025-02-28 03:00:00,27,351,2,1
6064,HCM District 1,Electric Scooter,2025-05-20,2025-05-22 06:00:00,54,810,4,1
6065,Hanoi Center,Bike,2025-04-24,2025-04-25 18:00:00,42,210,4,0
6066,HCM District 1,Electric Scooter,2025-01-25,2025-01-27 01:00:00,49,490,5,1
6067,Da Nang City,Bike,2025-04-24,2025-04-25 03:00:00,27,270,3,1
6068,Hanoi Center,Car,2025-03-01,2025-03-03 10:00:00,58,638,2,0
6069,HCM District 1,Electric Scooter,2025-09-06,2025-09-07 06:00:00,30,270,2,0
6070,Da Nang City,Bike,2025-09-29,2025-09-29 07:00:00,7,63,2,0
6071,Hanoi Center,Bike,2025-01-09,2025-01-11 13:00:00,61,1098,2,1
6072,Hanoi Center,Bike,2025-07-23,2025-07-24 04:00:00,28,140,1,1
6073,HCM District 1,Bike,2025-10-10,2025-10-10 02:00:00,2,14,4,1
6074,HCM District 1,Bike,2025-05-04,2025-05-04 02:00:00,2,30,2,0
6075,HCM District 1,Car,2025-08-26,2025-08-27 22:00:00,46,322,1,1
6076,HCM District 1,Electric Scooter,2025-08-13,2025-08-15 10:00:00,58,522,3,0
6077,Hanoi Center,Car,2025-03-09,2025-03-09 06:00:00,6,72,3,1
6078,HCM District 1,Bike,2025-04-28,2025-04-30 10:00:00,58,986,1,1
6079,HCM District 1,Electric Scooter,2025-10-07,2025-10-08 05:00:00,29,232,4,0
6080,Hanoi Center,Bike,2025-10-21,2025-10-23 20:00:00,68,544,3,1
6081,Hanoi Center,Electric Scooter,2025-02-28,2025-03-02 20:00:00,68,612,5,1
6082,Da Nang City,Bike,2025-01-08,2025-01-09 08:00:00,32,352,2,1
6083,HCM District 1,Electric Scooter,2025-08-12,2025-08-13 08:00:00,32,576,3,1
6084,Hanoi Center,Bike,2025-08-18,2025-08-18 20:00:00,20,200,5,1
6085,Hanoi Center,Car,2025-07-28,2025-07-28 20:00:00,20,280,2,0
6086,Da Nang City,Bike,2025-07-29,2025-07-29 17:00:00,17,119,4,0
6087,Hanoi Center,Bike,2025-03-13,2025-03-15 15:00:00,63,1071,4,1
6088,Da Nang City,Electric Scooter,2025-08-15,2025-08-15 09:00:00,9,54,4,1
6089,HCM District 1,Car,2025-03-09,2025-03-10 08:00:00,32,416,5,0
6090,HCM District 1,Electric Scooter,2025-02-02,2025-02-02 17:00:00,17,136,5,1
6091,Da Nang City,Electric Scooter,2025-09-13,2025-09-14 04:00:00,28,532,2,1
6092,Hanoi Center,Electric Scooter,2025-02-12,2025-02-14 07:00:00,55,1045,1,1
6093,Hanoi Center,Bike,2025-05-26,2025-05-26 14:00:00,14,84,1,0
6094,Da Nang City,Bike,2025-09-12,2025-09-12 18:00:00,18,108,2,1
6095,Hanoi Center,Bike,2025-03-29,2025-03-29 08:00:00,8,64,4,0
6096,Hanoi Center,Bike,2025-04-15,2025-04-15 10:00:00,10,70,5,1
6097,HCM District 1,Electric Scooter,2025-01-23,2025-01-25 18:00:00,66,462,3,1
6098,HCM District 1,Car,2025-03-30,2025-03-31 07:00:00,31,620,1,1
6099,Da Nang City,Car,2025-04-08,2025-04-09 22:00:00,46,736,3,1
6100,Hanoi Center,Car,2025-05-16,2025-05-18 02:00:00,50,600,5,1
6101,Da Nang City,Bike,2025-07-06,2025-07-06 07:00:00,7,133,4,1
6102,HCM District 1,Electric Scooter,2025-10-23,2025-10-25 22:00:00,70,560,2,1
6103,Da Nang City,Electric Scooter,2025-10-16,2025-10-17 19:00:00,43,860,5,1
6104,HCM District 1,Electric Scooter,2025-03-02,2025-03-02 14:00:00,14,224,2,0
6105,HCM District 1,Electric Scooter,2025-08-01,2025-08-02 21:00:00,45,270,3,1
6106,HCM District 1,Car,2025-08-25,2025-08-27 11:00:00,59,531,2,0
6107,Hanoi Center,Car,2025-03-07,2025-03-09 20:00:00,68,1224,1,0
6108,Da Nang City,Bike,2025-01-03,2025-01-04 01:00:00,25,475,3,0
6109,Hanoi Center,Bike,2025-10-20,2025-10-21 20:00:00,44,792,1,1
6110,Da Nang City,Car,2025-08-20,2025-08-22 21:00:00,69,621,5,0
6111,HCM District 1,Bike,2025-04-28,2025-04-30 17:00:00,65,1170,5,1
6112,Da Nang City,Car,2025-05-08,2025-05-08 14:00:00,14,126,3,1
6113,Da Nang City,Electric Scooter,2025-02-09,2025-02-09 01:00:00,1,8,2,1
6114,Hanoi Center,Electric Scooter,2025-06-23,2025-06-25 10:00:00,58,290,1,0
6115,Hanoi Center,Car,2025-02-07,2025-02-07 13:00:00,13,208,2,0
6116,Da Nang City,Car,2025-01-13,2025-01-13 09:00:00,9,180,2,0
6117,HCM District 1,Car,2025-04-13,2025-04-13 04:00:00,4,24,5,1
6118,Hanoi Center,Car,2025-04-29,2025-04-30 16:00:00,40,560,1,0
6119,Da Nang City,Car,2025-07-21,2025-07-23 08:00:00,56,560,4,0
6120,Da Nang City,Electric Scooter,2025-08-19,2025-08-19 16:00:00,16,176,1,0
6121,Da Nang City,Electric Scooter,2025-03-05,2025-03-05 23:00:00,23,253,4,0
6122,HCM District 1,Bike,2025-03-28,2025-03-30 17:00:00,65,1040,1,1
6123,Da Nang City,Car,2025-05-21,2025-05-23 15:00:00,63,945,3,0
6124,Da Nang City,Bike,2025-01-06,2025-01-08 04:00:00,52,520,5,1
6125,Da Nang City,Bike,2025-02-16,2025-02-17 17:00:00,41,410,5,0
6126,Hanoi Center,Bike,2025-06-07,2025-06-08 10:00:00,34,306,4,0
6127,Da Nang City,Electric Scooter,2025-01-14,2025-01-16 00:00:00,48,720,3,1
6128,HCM District 1,Electric Scooter,2025-03-14,2025-03-14 16:00:00,16,240,5,0
6129,Da Nang City,Electric Scooter,2025-07-11,2025-07-12 16:00:00,40,720,4,0
6130,Hanoi Center,Car,2025-03-29,2025-03-30 05:00:00,29,464,3,0
6131,HCM District 1,Car,2025-06-06,2025-06-08 23:00:00,71,1136,4,0
6132,Hanoi Center,Car,2025-07-30,2025-07-30 09:00:00,9,90,1,0
6133,Hanoi Center,Car,2025-03-30,2025-03-30 03:00:00,3,42,4,0
6134,Hanoi Center,Car,2025-06-13,2025-06-15 23:00:00,71,497,3,1
6135,HCM District 1,Bike,2025-01-23,2025-01-24 07:00:00,31,217,5,0
6136,Hanoi Center,Electric Scooter,2025-09-16,2025-09-16 15:00:00,15,90,1,0
6137,Da Nang City,Bike,2025-07-14,2025-07-16 09:00:00,57,627,2,0
6138,HCM District 1,Bike,2025-02-15,2025-02-17 23:00:00,71,355,5,1
6139,Hanoi Center,Bike,2025-06-16,2025-06-17 10:00:00,34,272,2,1
6140,Hanoi Center,Bike,2025-10-16,2025-10-16 17:00:00,17,340,2,1
6141,HCM District 1,Bike,2025-01-09,2025-01-10 03:00:00,27,432,2,0
6142,HCM District 1,Electric Scooter,2025-06-17,2025-06-18 14:00:00,38,532,3,1
6143,HCM District 1,Car,2025-01-09,2025-01-11 20:00:00,68,476,4,1
6144,HCM District 1,Car,2025-01-25,2025-01-26 01:00:00,25,425,4,1
6145,Da Nang City,Bike,2025-07-19,2025-07-22 00:00:00,72,1440,2,0
6146,HCM District 1,Electric Scooter,2025-01-04,2025-01-06 12:00:00,60,660,4,1
6147,HCM District 1,Bike,2025-08-25,2025-08-26 06:00:00,30,480,1,0
6148,Hanoi Center,Bike,2025-05-29,2025-05-29 15:00:00,15,90,3,1
6149,Hanoi Center,Car,2025-02-24,2025-02-25 09:00:00,33,627,5,0
6150,Hanoi Center,Bike,2025-05-24,2025-05-26 18:00:00,66,1056,4,1
6151,Da Nang City,Electric Scooter,2025-09-06,2025-09-08 14:00:00,62,496,4,0
6152,Da Nang City,Electric Scooter,2025-09-08,2025-09-10 06:00:00,54,378,2,1
6153,HCM District 1,Bike,2025-02-06,2025-02-08 19:00:00,67,871,1,1
6154,HCM District 1,Car,2025-07-11,2025-07-13 19:00:00,67,335,2,0
6155,Da Nang City,Electric Scooter,2025-01-25,2025-01-26 22:00:00,46,828,3,1
6156,HCM District 1,Car,2025-03-06,2025-03-07 06:00:00,30,480,1,1
6157,Hanoi Center,Electric Scooter,2025-09-07,2025-09-08 00:00:00,24,144,4,1
6158,Hanoi Center,Electric Scooter,2025-03-06,2025-03-08 20:00:00,68,884,1,0
6159,Da Nang City,Electric Scooter,2025-07-08,2025-07-08 11:00:00,11,209,3,1
6160,Hanoi Center,Bike,2025-02-28,2025-03-02 08:00:00,56,840,2,0
6161,HCM District 1,Electric Scooter,2025-10-21,2025-10-21 11:00:00,11,154,2,0
6162,Hanoi Center,Electric Scooter,2025-06-16,2025-06-16 19:00:00,19,361,4,1
6163,Da Nang City,Car,2025-09-03,2025-09-05 08:00:00,56,728,4,1
6164,Da Nang City,Car,2025-02-11,2025-02-12 21:00:00,45,585,5,0
6165,Da Nang City,Bike,2025-07-17,2025-07-18 19:00:00,43,559,1,1
6166,Da Nang City,Bike,2025-06-17,2025-06-17 10:00:00,10,170,4,0
6167,Hanoi Center,Car,2025-02-19,2025-02-21 13:00:00,61,793,4,1
6168,HCM District 1,Electric Scooter,2025-09-13,2025-09-15 10:00:00,58,580,3,0
6169,HCM District 1,Car,2025-02-12,2025-02-14 16:00:00,64,1216,2,0
6170,HCM District 1,Car,2025-08-05,2025-08-06 21:00:00,45,720,1,1
6171,Da Nang City,Car,2025-02-18,2025-02-19 10:00:00,34,374,3,0
6172,HCM District 1,Electric Scooter,2025-01-15,2025-01-16 16:00:00,40,200,4,0
6173,Da Nang City,Car,2025-07-27,2025-07-27 13:00:00,13,143,1,1
6174,HCM District 1,Bike,2025-02-25,2025-02-25 17:00:00,17,323,1,1
6175,Hanoi Center,Electric Scooter,2025-03-20,2025-03-20 11:00:00,11,176,5,0
6176,Hanoi Center,Electric Scooter,2025-04-27,2025-04-29 16:00:00,64,1152,2,1
6177,Hanoi Center,Electric Scooter,2025-09-05,2025-09-07 05:00:00,53,636,1,1
6178,HCM District 1,Bike,2025-01-09,2025-01-11 07:00:00,55,1100,1,0
6179,Da Nang City,Electric Scooter,2025-07-30,2025-07-30 07:00:00,7,112,3,1
6180,HCM District 1,Bike,2025-05-03,2025-05-03 13:00:00,13,221,3,1
6181,HCM District 1,Car,2025-04-21,2025-04-22 11:00:00,35,280,4,1
6182,HCM District 1,Bike,2025-01-19,2025-01-21 22:00:00,70,1400,1,0
6183,Hanoi Center,Bike,2025-01-11,2025-01-11 20:00:00,20,400,3,1
6184,Da Nang City,Bike,2025-06-22,2025-06-24 12:00:00,60,600,5,1
6185,HCM District 1,Electric Scooter,2025-02-22,2025-02-24 18:00:00,66,330,2,0
6186,Da Nang City,Electric Scooter,2025-03-20,2025-03-22 17:00:00,65,325,2,1
6187,HCM District 1,Car,2025-05-12,2025-05-14 22:00:00,70,350,2,1
6188,Hanoi Center,Electric Scooter,2025-10-16,2025-10-18 02:00:00,50,250,3,0
6189,Hanoi Center,Car,2025-03-02,2025-03-04 20:00:00,68,544,2,1
6190,Da Nang City,Electric Scooter,2025-10-14,2025-10-14 21:00:00,21,336,3,1
6191,Hanoi Center,Car,2025-07-16,2025-07-17 14:00:00,38,418,4,0
6192,Da Nang City,Car,2025-05-10,2025-05-11 14:00:00,38,760,1,0
6193,HCM District 1,Electric Scooter,2025-06-15,2025-06-16 18:00:00,42,252,5,0
6194,Hanoi Center,Car,2025-05-18,2025-05-20 21:00:00,69,1380,1,1
6195,Da Nang City,Bike,2025-09-23,2025-09-24 03:00:00,27,486,5,1
6196,Hanoi Center,Car,2025-05-23,2025-05-25 07:00:00,55,330,1,1
6197,Hanoi Center,Bike,2025-07-11,2025-07-11 11:00:00,11,154,1,0
6198,HCM District 1,Electric Scooter,2025-07-19,2025-07-21 08:00:00,56,392,1,1
6199,HCM District 1,Electric Scooter,2025-10-22,2025-10-23 12:00:00,36,360,2,0
6200,Da Nang City,Car,2025-09-19,2025-09-20 10:00:00,34,612,1,0
6201,Da Nang City,Car,2025-09-11,2025-09-12 07:00:00,31,589,3,0
6202,HCM District 1,Bike,2025-06-16,2025-06-17 11:00:00,35,385,5,0
6203,Hanoi Center,Bike,2025-08-22,2025-08-23 03:00:00,27,324,2,0
6204,Da Nang City,Electric Scooter,2025-05-05,2025-05-06 03:00:00,27,162,3,0
6205,HCM District 1,Electric Scooter,2025-04-19,2025-04-20 13:00:00,37,481,5,0
6206,HCM District 1,Electric Scooter,2025-02-10,2025-02-11 00:00:00,24,264,3,0
6207,HCM District 1,Car,2025-05-09,2025-05-10 17:00:00,41,369,3,1
6208,Hanoi Center,Electric Scooter,2025-03-25,2025-03-28 00:00:00,72,1152,3,0
6209,Hanoi Center,Bike,2025-08-24,2025-08-26 18:00:00,66,528,2,1
6210,Hanoi Center,Bike,2025-03-03,2025-03-06 00:00:00,72,1440,4,0
6211,HCM District 1,Bike,2025-08-04,2025-08-04 07:00:00,7,112,2,0
6212,HCM District 1,Bike,2025-05-04,2025-05-04 02:00:00,2,26,4,0
6213,Hanoi Center,Electric Scooter,2025-02-27,2025-03-01 00:00:00,48,816,2,0
6214,HCM District 1,Car,2025-04-24,2025-04-25 20:00:00,44,616,2,0
6215,Da Nang City,Bike,2025-06-23,2025-06-24 22:00:00,46,598,1,1
6216,HCM District 1,Electric Scooter,2025-07-30,2025-07-31 04:00:00,28,392,3,0
6217,Hanoi Center,Car,2025-02-17,2025-02-19 20:00:00,68,1020,5,1
6218,Hanoi Center,Car,2025-10-21,2025-10-23 13:00:00,61,732,5,1
6219,HCM District 1,Bike,2025-10-07,2025-10-09 10:00:00,58,638,5,1
6220,Hanoi Center,Car,2025-01-09,2025-01-10 12:00:00,36,360,2,1
6221,Da Nang City,Bike,2025-01-06,2025-01-08 14:00:00,62,682,1,0
6222,HCM District 1,Bike,2025-05-14,2025-05-15 16:00:00,40,400,1,0
6223,Da Nang City,Electric Scooter,2025-03-26,2025-03-26 16:00:00,16,160,4,0
6224,Hanoi Center,Bike,2025-07-02,2025-07-02 05:00:00,5,40,2,0
6225,Hanoi Center,Bike,2025-04-16,2025-04-16 03:00:00,3,51,1,1
6226,Hanoi Center,Bike,2025-08-24,2025-08-24 08:00:00,8,96,4,0
6227,HCM District 1,Car,2025-03-07,2025-03-09 20:00:00,68,340,1,0
6228,HCM District 1,Bike,2025-05-12,2025-05-12 04:00:00,4,48,4,1
6229,HCM District 1,Car,2025-09-25,2025-09-26 05:00:00,29,290,2,0
6230,Hanoi Center,Bike,2025-08-17,2025-08-17 21:00:00,21,357,2,0
6231,Hanoi Center,Bike,2025-01-31,2025-01-31 20:00:00,20,160,5,1
6232,HCM District 1,Car,2025-03-22,2025-03-22 09:00:00,9,117,4,1
6233,Hanoi Center,Bike,2025-07-03,2025-07-05 05:00:00,53,901,2,0
6234,HCM District 1,Electric Scooter,2025-07-26,2025-07-27 05:00:00,29,377,1,0
6235,Hanoi Center,Bike,2025-02-28,2025-03-03 00:00:00,72,576,2,1
6236,Hanoi Center,Electric Scooter,2025-09-22,2025-09-24 06:00:00,54,918,5,0
6237,HCM District 1,Electric Scooter,2025-02-08,2025-02-08 08:00:00,8,48,3,1
6238,Hanoi Center,Bike,2025-09-09,2025-09-11 11:00:00,59,708,5,1
6239,Da Nang City,Car,2025-09-06,2025-09-08 10:00:00,58,754,5,1
6240,Da Nang City,Electric Scooter,2025-01-17,2025-01-17 12:00:00,12,84,5,1
6241,Hanoi Center,Bike,2025-09-03,2025-09-04 03:00:00,27,378,3,0
6242,Hanoi Center,Bike,2025-02-14,2025-02-15 22:00:00,46,506,3,1
6243,Hanoi Center,Bike,2025-05-18,2025-05-20 15:00:00,63,1071,2,0
6244,Da Nang City,Car,2025-02-28,2025-02-28 19:00:00,19,304,5,1
6245,HCM District 1,Car,2025-08-16,2025-08-18 12:00:00,60,900,4,0
6246,Hanoi Center,Electric Scooter,2025-02-02,2025-02-03 01:00:00,25,300,3,0
6247,Hanoi Center,Car,2025-08-30,2025-09-01 00:00:00,48,768,3,1
6248,Hanoi Center,Bike,2025-06-14,2025-06-16 18:00:00,66,462,3,1
6249,Hanoi Center,Electric Scooter,2025-01-25,2025-01-26 01:00:00,25,375,4,0
6250,HCM District 1,Electric Scooter,2025-06-20,2025-06-21 00:00:00,24,192,4,0
6251,HCM District 1,Car,2025-08-05,2025-08-05 15:00:00,15,90,4,0
6252,HCM District 1,Electric Scooter,2025-08-29,2025-08-29 13:00:00,13,169,1,1
6253,HCM District 1,Car,2025-08-10,2025-08-12 00:00:00,48,768,5,1
6254,Da Nang City,Bike,2025-03-05,2025-03-07 08:00:00,56,280,4,0
6255,Hanoi Center,Bike,2025-01-17,2025-01-18 14:00:00,38,684,3,0
6256,HCM District 1,Electric Scooter,2025-01-18,2025-01-19 21:00:00,45,225,4,0
6257,Hanoi Center,Car,2025-07-29,2025-07-30 08:00:00,32,544,5,0
6258,Hanoi Center,Electric Scooter,2025-06-12,2025-06-14 08:00:00,56,448,4,1
6259,HCM District 1,Car,2025-05-24,2025-05-24 08:00:00,8,40,4,1
6260,Hanoi Center,Electric Scooter,2025-10-02,2025-10-02 13:00:00,13,208,4,1
6261,HCM District 1,Car,2025-07-31,2025-08-01 11:00:00,35,490,4,1
6262,HCM District 1,Bike,2025-01-27,2025-01-27 07:00:00,7,35,3,0
6263,Da Nang City,Bike,2025-09-15,2025-09-16 00:00:00,24,360,2,0
6264,HCM District 1,Electric Scooter,2025-05-20,2025-05-20 02:00:00,2,26,5,0
6265,HCM District 1,Bike,2025-05-24,2025-05-25 23:00:00,47,329,3,1
6266,HCM District 1,Car,2025-05-16,2025-05-16 23:00:00,23,161,4,1
6267,HCM District 1,Car,2025-01-24,2025-01-25 04:00:00,28,364,4,0
6268,Da Nang City,Electric Scooter,2025-08-19,2025-08-21 00:00:00,48,384,4,1
6269,HCM District 1,Bike,2025-03-23,2025-03-25 01:00:00,49,980,4,1
6270,HCM District 1,Car,2025-08-13,2025-08-15 03:00:00,51,408,4,1
6271,Da Nang City,Car,2025-07-27,2025-07-27 01:00:00,1,17,2,1
6272,Da Nang City,Electric Scooter,2025-01-11,2025-01-12 00:00:00,24,480,5,1
6273,Da Nang City,Electric Scooter,2025-01-20,2025-01-21 16:00:00,40,400,2,0
6274,Da Nang City,Bike,2025-08-31,2025-09-01 07:00:00,31,372,4,0
6275,HCM District 1,Bike,2025-10-21,2025-10-23 14:00:00,62,868,3,0
6276,HCM District 1,Bike,2025-06-06,2025-06-06 18:00:00,18,216,4,1
6277,Da Nang City,Electric Scooter,2025-06-26,2025-06-28 11:00:00,59,885,5,0
6278,Hanoi Center,Bike,2025-04-08,2025-04-10 23:00:00,71,852,3,1
6279,Hanoi Center,Bike,2025-03-11,2025-03-11 16:00:00,16,112,4,1
6280,HCM District 1,Car,2025-05-12,2025-05-14 10:00:00,58,754,2,1
6281,Hanoi Center,Car,2025-07-14,2025-07-15 15:00:00,39,351,4,1
6282,Hanoi Center,Bike,2025-08-27,2025-08-27 14:00:00,14,196,1,1
6283,Da Nang City,Car,2025-08-15,2025-08-15 07:00:00,7,133,4,0
6284,HCM District 1,Electric Scooter,2025-10-03,2025-10-04 00:00:00,24,168,3,0
6285,Da Nang City,Car,2025-03-10,2025-03-10 20:00:00,20,220,2,1
6286,Hanoi Center,Bike,2025-09-14,2025-09-15 00:00:00,24,432,2,0
6287,Hanoi Center,Bike,2025-10-03,2025-10-04 15:00:00,39,195,5,1
6288,Da Nang City,Electric Scooter,2025-08-05,2025-08-06 02:00:00,26,416,3,1
6289,Da Nang City,Bike,2025-10-17,2025-10-18 14:00:00,38,342,3,1
6290,HCM District 1,Car,2025-10-05,2025-10-05 12:00:00,12,216,1,0
6291,Da Nang City,Car,2025-03-30,2025-03-30 11:00:00,11,209,1,0
6292,Da Nang City,Car,2025-02-21,2025-02-21 02:00:00,2,34,3,0
6293,Hanoi Center,Bike,2025-07-23,2025-07-24 03:00:00,27,297,3,1
6294,Da Nang City,Car,2025-04-12,2025-04-12 10:00:00,10,160,3,1
6295,Da Nang City,Electric Scooter,2025-04-08,2025-04-10 17:00:00,65,780,3,1
6296,Da Nang City,Car,2025-09-21,2025-09-24 00:00:00,72,1008,1,0
6297,HCM District 1,Bike,2025-06-26,2025-06-28 10:00:00,58,638,2,1
6298,Hanoi Center,Bike,2025-08-17,2025-08-19 23:00:00,71,1136,1,1
6299,Da Nang City,Car,2025-05-07,2025-05-07 02:00:00,2,10,4,1
6300,Da Nang City,Car,2025-08-27,2025-08-28 02:00:00,26,416,4,0
6301,HCM District 1,Bike,2025-06-30,2025-07-01 23:00:00,47,423,2,1
6302,Da Nang City,Bike,2025-05-11,2025-05-13 14:00:00,62,620,3,0
6303,HCM District 1,Bike,2025-07-05,2025-07-05 05:00:00,5,80,4,1
6304,HCM District 1,Electric Scooter,2025-02-03,2025-02-05 12:00:00,60,600,5,1
6305,Da Nang City,Bike,2025-10-22,2025-10-22 23:00:00,23,230,1,1
6306,HCM District 1,Car,2025-03-14,2025-03-14 15:00:00,15,255,4,1
6307,Hanoi Center,Electric Scooter,2025-04-17,2025-04-18 08:00:00,32,288,1,0
6308,Hanoi Center,Electric Scooter,2025-03-24,2025-03-26 21:00:00,69,345,4,0
6309,HCM District 1,Bike,2025-04-01,2025-04-01 18:00:00,18,108,4,0
6310,Da Nang City,Electric Scooter,2025-07-26,2025-07-28 13:00:00,61,305,4,1
6311,HCM District 1,Bike,2025-05-09,2025-05-10 18:00:00,42,504,4,1
6312,Hanoi Center,Bike,2025-01-11,2025-01-11 23:00:00,23,276,5,1
6313,Da Nang City,Electric Scooter,2025-05-10,2025-05-12 10:00:00,58,812,5,0
6314,HCM District 1,Electric Scooter,2025-10-11,2025-10-13 02:00:00,50,950,1,1
6315,Da Nang City,Electric Scooter,2025-07-01,2025-07-01 23:00:00,23,460,5,0
6316,HCM District 1,Electric Scooter,2025-03-21,2025-03-22 22:00:00,46,782,4,1
6317,HCM District 1,Car,2025-08-04,2025-08-04 20:00:00,20,340,4,1
6318,Hanoi Center,Electric Scooter,2025-05-02,2025-05-04 06:00:00,54,918,3,0
6319,Hanoi Center,Electric Scooter,2025-02-17,2025-02-18 14:00:00,38,266,1,1
6320,Da Nang City,Bike,2025-01-18,2025-01-19 20:00:00,44,352,4,1
6321,HCM District 1,Bike,2025-04-22,2025-04-22 09:00:00,9,72,1,0
6322,HCM District 1,Car,2025-09-18,2025-09-20 17:00:00,65,910,3,0
6323,HCM District 1,Electric Scooter,2025-05-13,2025-05-15 10:00:00,58,870,5,1
6324,HCM District 1,Car,2025-08-12,2025-08-12 04:00:00,4,24,5,0
6325,Hanoi Center,Bike,2025-07-31,2025-08-02 20:00:00,68,816,4,0
6326,HCM District 1,Electric Scooter,2025-10-26,2025-10-27 15:00:00,39,273,3,1
6327,Da Nang City,Bike,2025-08-09,2025-08-10 18:00:00,42,252,5,0
6328,Da Nang City,Electric Scooter,2025-08-07,2025-08-07 03:00:00,3,30,1,0
6329,HCM District 1,Car,2025-07-13,2025-07-13 18:00:00,18,342,4,1
6330,HCM District 1,Car,2025-06-16,2025-06-17 16:00:00,40,280,1,0
6331,Hanoi Center,Electric Scooter,2025-10-11,2025-10-11 12:00:00,12,72,5,1
6332,HCM District 1,Car,2025-06-28,2025-06-30 19:00:00,67,1005,4,1
6333,Da Nang City,Car,2025-09-17,2025-09-19 00:00:00,48,912,4,0
6334,HCM District 1,Car,2025-09-19,2025-09-21 18:00:00,66,330,2,0
6335,Da Nang City,Bike,2025-02-18,2025-02-19 11:00:00,35,280,2,1
6336,Da Nang City,Bike,2025-07-17,2025-07-19 20:00:00,68,1360,5,1
6337,HCM District 1,Electric Scooter,2025-06-21,2025-06-22 06:00:00,30,570,2,0
6338,Da Nang City,Bike,2025-02-04,2025-02-06 02:00:00,50,900,4,1
6339,HCM District 1,Bike,2025-01-14,2025-01-14 15:00:00,15,105,1,1
6340,HCM District 1,Bike,2025-03-05,2025-03-05 14:00:00,14,238,5,1
6341,Da Nang City,Bike,2025-03-22,2025-03-24 00:00:00,48,960,3,0
6342,HCM District 1,Car,2025-06-19,2025-06-22 00:00:00,72,1080,4,0
6343,Hanoi Center,Bike,2025-06-20,2025-06-22 02:00:00,50,700,1,1
6344,Hanoi Center,Electric Scooter,2025-01-29,2025-01-31 20:00:00,68,476,2,0
6345,HCM District 1,Bike,2025-08-24,2025-08-25 02:00:00,26,156,1,1
6346,HCM District 1,Electric Scooter,2025-04-20,2025-04-21 16:00:00,40,320,4,0
6347,Da Nang City,Car,2025-10-16,2025-10-18 01:00:00,49,441,3,0
6348,Hanoi Center,Bike,2025-03-03,2025-03-03 19:00:00,19,133,5,1
6349,HCM District 1,Car,2025-02-15,2025-02-15 04:00:00,4,76,2,1
6350,HCM District 1,Bike,2025-02-04,2025-02-04 20:00:00,20,300,1,0
6351,Hanoi Center,Electric Scooter,2025-06-11,2025-06-12 01:00:00,25,475,3,1
6352,Hanoi Center,Bike,2025-07-02,2025-07-04 08:00:00,56,1064,1,1
6353,Da Nang City,Bike,2025-01-05,2025-01-05 20:00:00,20,160,1,1
6354,Hanoi Center,Electric Scooter,2025-07-22,2025-07-24 09:00:00,57,741,4,1
6355,Da Nang City,Car,2025-06-24,2025-06-25 19:00:00,43,387,3,1
